MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,UNSOLVED
18535581,9,Rural Arizona,7,1,1,1.0,Knife or cutting instrument,0
18570676,1,"Wilmington, NC",4,1,1,1.0,Fire,0
18610949,1,Rural Iowa,16,1,1,1.0,Strangulation - hanging,0
18669486,1,"Wichita Falls, TX",9,1,1,1.0,Other gun,0
18684588,1,Rural Michigan,16,1,1,1.0,Strangulation - hanging,0
18730986,1,"Norwich-New London, CT",9,1,1,1.0,Other gun,0
18884295,2,"Roanoke, VA",2,1,1,1.0,Drowning,0
18957855,2,"Wenatchee, WA",12,1,1,1.0,Poison - does not include gas,0
19007926,2,"Elmira, NY",17,1,1,1.0,Weapon Not Reported,0
19028405,2,"Danville, IL",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
19042932,1,Rural Massachusetts,10,1,1,1.0,Other or type unknown,0
19085715,2,"Mobile, AL",9,1,1,1.0,Other gun,0
19246205,2,"Racine, WI",14,1,1,1.0,Rifle,0
19264071,9,"Provo-Orem, UT",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
19446489,1,"Madera, CA",0,1,1,1.0,Asphyxiation - includes death by gas,0
19502130,2,"Harrisonburg, VA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
19600896,2,"Madera, CA",9,1,1,1.0,Other gun,0
19696168,1,"San Angelo, TX",16,1,1,1.0,Strangulation - hanging,0
19722108,9,Rural Maine,10,1,1,1.0,Other or type unknown,0
19817464,9,"Louisville, KY-IN",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
19897761,1,"Topeka, KS",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
19902728,2,"Athens-Clarke County, GA",14,1,1,1.0,Rifle,0
19944250,2,"Johnson City, TN",0,1,1,1.0,Asphyxiation - includes death by gas,0
20079377,1,"Carson City, NV",2,1,1,1.0,Drowning,0
20267387,1,"Salt Lake City, UT",13,1,1,1.0,Pushed or thrown out window,0
20316864,9,Rural Alabama,4,1,1,1.0,Fire,0
20317103,2,"Dalton, GA",12,1,1,1.0,Poison - does not include gas,0
20465628,1,"Naples-Marco Island, FL",2,1,1,1.0,Drowning,0
20494371,1,Rural West Virginia,12,1,1,1.0,Poison - does not include gas,0
20665873,9,Rural Illinois,6,1,1,1.0,"Handgun - pistol, revolver, etc",0
20766051,2,"Hattiesburg, MS",16,1,1,1.0,Strangulation - hanging,0
20837164,1,"Boise City-Nampa, ID",2,1,1,1.0,Drowning,0
21180355,1,"Holland-Grand Haven, MI",16,1,1,1.0,Strangulation - hanging,0
21284165,2,"Flagstaff, AZ",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
21317206,9,"Scranton--Wilkes-Barre, PA",10,1,1,1.0,Other or type unknown,0
21403616,1,"Columbia, MO",9,1,1,1.0,Other gun,0
21498888,1,"Anchorage, AK",13,1,1,1.0,Pushed or thrown out window,0
21569580,9,"Topeka, KS",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
21576759,2,"Trenton-Ewing, NJ",9,1,1,1.0,Other gun,0
21696148,1,Rural Massachusetts,11,1,1,1.0,"Personal weapons, includes beating",0
21696299,9,"Johnson City, TN",7,1,1,1.0,Knife or cutting instrument,0
21746550,1,Rural Connecticut,16,1,1,1.0,Strangulation - hanging,0
21841398,2,"Chico, CA",3,1,1,1.0,Explosives,0
22025643,1,"Trenton-Ewing, NJ",2,1,1,1.0,Drowning,0
22034227,9,"Memphis, TN-MS-AR",5,1,1,1.0,"Firearm, type not stated",0
22052418,2,"Bloomington-Normal, IL",15,1,1,1.0,Shotgun,0
22241849,2,"Sandusky, OH",9,1,1,1.0,Other gun,0
22242598,1,"Indianapolis, IN",3,1,1,1.0,Explosives,0
22345803,1,"Burlington-South Burlington, VT",2,1,1,1.0,Drowning,0
22378072,2,"Longview, WA",2,1,1,1.0,Drowning,0
22386129,1,Rural Indiana,13,1,1,1.0,Pushed or thrown out window,0
22406002,2,"Sheboygan, WI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
22427352,1,"Hickory-Lenoir-Morganton, NC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
22579097,1,"Utica-Rome, NY",0,1,1,1.0,Asphyxiation - includes death by gas,0
22604961,2,"Ithaca, NY",0,1,1,1.0,Asphyxiation - includes death by gas,0
22683951,1,"Monroe, LA",0,1,1,1.0,Asphyxiation - includes death by gas,0
22863094,2,"Baltimore-Towson, MD",2,1,1,1.0,Drowning,0
22960979,1,"Longview, TX",0,1,1,1.0,Asphyxiation - includes death by gas,0
22976949,9,"Lansing-East Lansing, MI",11,1,1,1.0,"Personal weapons, includes beating",0
23035575,9,"Reading, PA",4,1,1,1.0,Fire,0
23064118,1,"Albany-Schenectady-Troy, NY",13,1,1,1.0,Pushed or thrown out window,0
23095336,9,"Palm Bay-Melbourne-Titusville, FL",7,1,1,1.0,Knife or cutting instrument,0
23172110,2,"Danville, IL",5,1,1,1.0,"Firearm, type not stated",0
23176241,1,"Glens Falls, NY",1,1,1,1.0,"Blunt object - hammer, club, etc",0
23487539,9,"Philadelphia-Camden-Wilmington, PA-NJ-DE",11,1,1,1.0,"Personal weapons, includes beating",0
23505471,1,"Carson City, NV",10,1,1,1.0,Other or type unknown,0
23523701,2,"Lewiston, ID-WA",2,1,1,1.0,Drowning,0
23529732,2,"Seattle-Tacoma-Bellevue, WA",3,1,1,1.0,Explosives,0
23612762,1,"Sioux City, IA-NE-SD",16,1,1,1.0,Strangulation - hanging,0
23631800,2,"Duluth, MN-WI",2,1,1,1.0,Drowning,0
23633387,1,"Lawton, OK",16,1,1,1.0,Strangulation - hanging,0
23680199,9,Rural Alabama,9,1,1,1.0,Other gun,0
23826532,1,"Fairbanks, AK",16,1,1,1.0,Strangulation - hanging,0
23938869,1,"Decatur, AL",16,1,1,1.0,Strangulation - hanging,0
23973096,9,Rural Louisiana,6,1,1,1.0,"Handgun - pistol, revolver, etc",0
23995066,2,"Birmingham-Hoover, AL",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
24066636,9,"Green Bay, WI",10,1,1,1.0,Other or type unknown,0
24180322,2,"Dallas-Fort Worth-Arlington, TX",13,1,1,1.0,Pushed or thrown out window,0
24196062,2,"Flint, MI",2,1,1,1.0,Drowning,0
24196618,9,Rural West Virginia,7,1,1,1.0,Knife or cutting instrument,0
24377122,2,"Kankakee-Bradley, IL",14,1,1,1.0,Rifle,0
24472246,9,"Manchester-Nashua, NH",10,1,1,1.0,Other or type unknown,0
24480009,1,"Idaho Falls, ID",4,1,1,1.0,Fire,0
24522150,1,"Midland, TX",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
24837309,2,"Fond du Lac, WI",10,1,1,1.0,Other or type unknown,0
24899206,1,"Las Cruces, NM",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
25005958,2,"Dayton, OH",9,1,1,1.0,Other gun,0
25191215,1,"Kennewick-Richland-Pasco, WA",13,1,1,1.0,Pushed or thrown out window,0
25215560,9,"Little Rock-North Little Rock, AR",7,1,1,1.0,Knife or cutting instrument,0
25243608,2,"Toledo, OH",12,1,1,1.0,Poison - does not include gas,0
25303031,2,"Sherman-Denison, TX",9,1,1,1.0,Other gun,0
25351426,2,"Bloomington, IN",0,1,1,1.0,Asphyxiation - includes death by gas,0
25383579,2,"Danville, IL",4,1,1,1.0,Fire,0
25612869,2,"Sioux Falls, SD",12,1,1,1.0,Poison - does not include gas,0
25659385,2,"Greenville, NC",0,1,1,1.0,Asphyxiation - includes death by gas,0
25686074,2,"Albany, GA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
25754351,1,"Brownsville-Harlingen, TX",0,1,1,1.0,Asphyxiation - includes death by gas,0
25804523,1,"Sioux Falls, SD",4,1,1,1.0,Fire,0
25986169,2,"Niles-Benton Harbor, MI",0,1,1,1.0,Asphyxiation - includes death by gas,0
26090071,9,"Madison, WI",10,1,1,1.0,Other or type unknown,0
26097264,1,"Buffalo-Niagara Falls, NY",2,1,1,1.0,Drowning,0
26097867,9,"Seattle-Tacoma-Bellevue, WA",11,1,1,1.0,"Personal weapons, includes beating",0
26153677,2,"Michigan City-La Porte, IN",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
26197124,2,"Abilene, TX",0,1,1,1.0,Asphyxiation - includes death by gas,0
26225160,9,"Virginia Beach-Norfolk-Newport News, VA-NC",15,1,1,1.0,Shotgun,0
26249282,1,"Decatur, IL",0,1,1,1.0,Asphyxiation - includes death by gas,0
26314861,1,"Alexandria, LA",12,1,1,1.0,Poison - does not include gas,0
26333090,1,Rural Wisconsin,12,1,1,1.0,Poison - does not include gas,0
26510130,2,"Columbia, MO",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
26567568,9,"Virginia Beach-Norfolk-Newport News, VA-NC",5,1,1,1.0,"Firearm, type not stated",0
26662195,1,"Prescott, AZ",9,1,1,1.0,Other gun,0
26841052,9,"Jonesboro, AR",10,1,1,1.0,Other or type unknown,0
26843393,2,"Monroe, MI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
27110421,1,"Terre Haute, IN",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
27197155,1,"Jefferson City, MO",2,1,1,1.0,Drowning,0
27215485,2,Rural Kentucky,3,1,1,1.0,Explosives,0
27220841,1,"Deltona-Daytona Beach-Ormond Beach, FL",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
27315318,9,"Akron, OH",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
27342617,2,"Rochester, MN",5,1,1,1.0,"Firearm, type not stated",0
27387765,1,"Madera, CA",4,1,1,1.0,Fire,0
27390216,2,"Pascagoula, MS",2,1,1,1.0,Drowning,0
27391493,2,"Santa Fe, NM",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
27492517,2,"Punta Gorda, FL",16,1,1,1.0,Strangulation - hanging,0
27503671,2,"Olympia, WA",12,1,1,1.0,Poison - does not include gas,0
27509520,9,"Rochester, NY",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
27514702,2,"Pittsfield, MA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
27530106,9,"San Antonio, TX",11,1,1,1.0,"Personal weapons, includes beating",0
27532445,1,"Morgantown, WV",11,1,1,1.0,"Personal weapons, includes beating",0
27620079,1,"Mount Vernon-Anacortes, WA",4,1,1,1.0,Fire,0
27657464,2,"Gainesville, GA",16,1,1,1.0,Strangulation - hanging,0
27661225,2,Rural Colorado,2,1,1,1.0,Drowning,0
27666826,2,"St. George, UT",14,1,1,1.0,Rifle,0
27696650,9,Rural Missouri,10,1,1,1.0,Other or type unknown,0
27712056,2,"Bay City, MI",16,1,1,1.0,Strangulation - hanging,0
27763641,9,"Goldsboro, NC",10,1,1,1.0,Other or type unknown,0
27912533,9,"Missoula, MT",1,1,1,1.0,"Blunt object - hammer, club, etc",0
27989018,1,"Norwich-New London, CT",2,1,1,1.0,Drowning,0
28058499,1,"Omaha-Council Bluffs, NE-IA",12,1,1,1.0,Poison - does not include gas,0
28200310,9,"Houma-Bayou Cane-Thibodaux, LA",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
28511474,2,"Lynchburg, VA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
28651517,1,"Roanoke, VA",12,1,1,1.0,Poison - does not include gas,0
28683414,2,"Kokomo, IN",14,1,1,1.0,Rifle,0
28741294,1,"Rochester, NY",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
28819070,2,"Pittsfield, MA",0,1,1,1.0,Asphyxiation - includes death by gas,0
28850444,1,"Ithaca, NY",5,1,1,1.0,"Firearm, type not stated",0
28868343,9,Rural Mississippi,15,1,1,1.0,Shotgun,0
29030279,1,"Vineland-Millville-Bridgeton, NJ",2,1,1,1.0,Drowning,0
29081980,2,"Peoria, IL",16,1,1,1.0,Strangulation - hanging,0
29085215,2,"Knoxville, TN",12,1,1,1.0,Poison - does not include gas,0
29207252,2,"Sioux City, IA-NE-SD",0,1,1,1.0,Asphyxiation - includes death by gas,0
29220992,1,Rural Montana,2,1,1,1.0,Drowning,0
29276463,2,"Bellingham, WA",0,1,1,1.0,Asphyxiation - includes death by gas,0
29339636,9,"Lafayette, IN",15,1,1,1.0,Shotgun,0
29340047,9,"Honolulu, HI",5,1,1,1.0,"Firearm, type not stated",0
29361177,2,"Chico, CA",12,1,1,1.0,Poison - does not include gas,0
29391257,2,"Pocatello, ID",5,1,1,1.0,"Firearm, type not stated",0
29547078,2,"Cape Coral-Fort Myers, FL",4,1,1,1.0,Fire,0
29907510,2,"Salinas, CA",4,1,1,1.0,Fire,0
29927569,2,"Grand Forks, ND-MN",2,1,1,1.0,Drowning,0
30018342,1,"Carson City, NV",0,1,1,1.0,Asphyxiation - includes death by gas,0
30071604,1,"Kingston, NY",16,1,1,1.0,Strangulation - hanging,0
30119250,1,"Montgomery, AL",0,1,1,1.0,Asphyxiation - includes death by gas,0
30134161,9,"Las Vegas-Paradise, NV",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
30182919,1,"Bremerton-Silverdale, WA",0,1,1,1.0,Asphyxiation - includes death by gas,0
30293527,2,"Rochester, MN",14,1,1,1.0,Rifle,0
30371174,2,"Decatur, IL",16,1,1,1.0,Strangulation - hanging,0
30380538,1,"Danville, IL",4,1,1,1.0,Fire,0
30707099,9,"Tucson, AZ",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
30715094,1,"Madison, WI",12,1,1,1.0,Poison - does not include gas,0
30727004,9,"Reno-Sparks, NV",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
30727449,1,Rural New York,13,1,1,1.0,Pushed or thrown out window,0
30773718,9,"Greensboro-High Point, NC",7,1,1,1.0,Knife or cutting instrument,0
30827391,2,"Salem, OR",3,1,1,1.0,Explosives,0
30962308,1,Rural West Virginia,2,1,1,1.0,Drowning,0
30964269,1,"Bend, OR",9,1,1,1.0,Other gun,0
30995225,2,"Hot Springs, AR",0,1,1,1.0,Asphyxiation - includes death by gas,0
31078141,2,"Gainesville, GA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
31120845,2,"Greensboro-High Point, NC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
31200615,2,"Visalia-Porterville, CA",3,1,1,1.0,Explosives,0
31269838,1,"Dayton, OH",2,1,1,1.0,Drowning,0
31312276,1,"Yuma, AZ",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
31339634,1,"Oklahoma City, OK",12,1,1,1.0,Poison - does not include gas,0
31358630,9,"Cleveland-Elyria-Mentor, OH",1,1,1,1.0,"Blunt object - hammer, club, etc",0
31382034,2,"Charlottesville, VA",0,1,1,1.0,Asphyxiation - includes death by gas,0
31392082,2,"Michigan City-La Porte, IN",16,1,1,1.0,Strangulation - hanging,0
31501372,1,Rural Alaska,3,1,1,1.0,Explosives,0
31519943,1,"Sioux City, IA-NE-SD",0,1,1,1.0,Asphyxiation - includes death by gas,0
31527565,1,"Joplin, MO",13,1,1,1.0,Pushed or thrown out window,0
31632839,1,Rural Wisconsin,3,1,1,1.0,Explosives,0
31667960,2,Rural Hawaii,8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
31717444,1,"Cheyenne, WY",4,1,1,1.0,Fire,0
31848567,9,"Panama City-Lynn Haven, FL",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
31964081,2,"Terre Haute, IN",4,1,1,1.0,Fire,0
32084325,9,"Nashville-Davidson-Murfreesboro, TN",10,1,1,1.0,Other or type unknown,0
32092178,2,Rural Kentucky,2,1,1,1.0,Drowning,0
32094739,2,"Barnstable Town, MA",4,1,1,1.0,Fire,0
32096726,1,"Barnstable Town, MA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
32140278,1,"Kokomo, IN",16,1,1,1.0,Strangulation - hanging,0
32158883,2,"Sacramento-Roseville, CA",9,1,1,1.0,Other gun,0
32171931,1,"Athens-Clarke County, GA",9,1,1,1.0,Other gun,0
32177782,1,"Muskegon-Norton Shores, MI",16,1,1,1.0,Strangulation - hanging,0
32227448,9,"Macon, GA",10,1,1,1.0,Other or type unknown,0
32407285,1,"Provo-Orem, UT",9,1,1,1.0,Other gun,0
32592908,1,"Blacksburg-Christiansburg, VA",16,1,1,1.0,Strangulation - hanging,0
32640084,1,"Rome, GA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
32794355,2,"Mobile, AL",0,1,1,1.0,Asphyxiation - includes death by gas,0
32887552,1,"Eau Claire, WI",15,1,1,1.0,Shotgun,0
32910886,9,"Corpus Christi, TX",5,1,1,1.0,"Firearm, type not stated",0
32974621,1,"Redding, CA",0,1,1,1.0,Asphyxiation - includes death by gas,0
33047613,2,"Columbus, OH",12,1,1,1.0,Poison - does not include gas,0
33213737,1,"Rochester, MN",16,1,1,1.0,Strangulation - hanging,0
33227836,1,"St. George, UT",1,1,1,1.0,"Blunt object - hammer, club, etc",0
33253858,1,"Salinas, CA",12,1,1,1.0,Poison - does not include gas,0
33262125,1,"Johnstown, PA",3,1,1,1.0,Explosives,0
33305334,1,"Macon, GA",13,1,1,1.0,Pushed or thrown out window,0
33350948,1,"Santa Rosa-Petaluma, CA",4,1,1,1.0,Fire,0
33563730,2,"Albany, GA",0,1,1,1.0,Asphyxiation - includes death by gas,0
34060066,2,"Altoona, PA",4,1,1,1.0,Fire,0
34129202,1,Rural Hawaii,8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
34150450,2,"Flagstaff, AZ",0,1,1,1.0,Asphyxiation - includes death by gas,0
34192766,1,Rural Idaho,3,1,1,1.0,Explosives,0
34195465,2,Rural California,9,1,1,1.0,Other gun,0
34245662,1,"Appleton, WI",2,1,1,1.0,Drowning,0
34248504,2,"Ames, IA",0,1,1,1.0,Asphyxiation - includes death by gas,0
34337262,2,Rural Nevada,8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
34353548,1,"Jackson, TN",12,1,1,1.0,Poison - does not include gas,0
34619539,9,"Grand Rapids-Wyoming, MI",10,1,1,1.0,Other or type unknown,0
34646550,1,"Mobile, AL",12,1,1,1.0,Poison - does not include gas,0
34678833,2,"Victoria, TX",5,1,1,1.0,"Firearm, type not stated",0
34693603,2,"Boulder, CO",0,1,1,1.0,Asphyxiation - includes death by gas,0
34705962,1,"Charleston, WV",3,1,1,1.0,Explosives,0
34784626,1,Rural Indiana,2,1,1,1.0,Drowning,0
34968178,1,"Madera, CA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
34986151,2,"Sioux City, IA-NE-SD",2,1,1,1.0,Drowning,0
35043955,9,"Cincinnati-Middletown, OH-KY-IN",7,1,1,1.0,Knife or cutting instrument,0
35126027,2,Rural Georgia,13,1,1,1.0,Pushed or thrown out window,0
35194715,2,"Ithaca, NY",16,1,1,1.0,Strangulation - hanging,0
35306175,1,Rural North Dakota,2,1,1,1.0,Drowning,0
35385061,2,"Appleton, WI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
35428881,2,"Myrtle Beach-Conway, SC",9,1,1,1.0,Other gun,0
35458683,1,"Kokomo, IN",0,1,1,1.0,Asphyxiation - includes death by gas,0
35517017,2,"New Haven-Milford, CT",13,1,1,1.0,Pushed or thrown out window,0
35555300,9,"Honolulu, HI",7,1,1,1.0,Knife or cutting instrument,0
35623047,1,Rural Maine,0,1,1,1.0,Asphyxiation - includes death by gas,0
35649035,9,"Greenville, NC",1,1,1,1.0,"Blunt object - hammer, club, etc",0
35654686,1,"Rocky Mount, NC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
35733502,2,"Altoona, PA",5,1,1,1.0,"Firearm, type not stated",0
35825010,1,"Hinesville-Fort Stewart, GA",2,1,1,1.0,Drowning,0
35838178,9,"Longview, TX",5,1,1,1.0,"Firearm, type not stated",0
35862240,2,"Greeley, CO",3,1,1,1.0,Explosives,0
35887468,1,"Appleton, WI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
36027626,1,"Hinesville-Fort Stewart, GA",1,1,1,1.0,"Blunt object - hammer, club, etc",0
36065028,9,Rural West Virginia,11,1,1,1.0,"Personal weapons, includes beating",0
36259510,1,"Billings, MT",12,1,1,1.0,Poison - does not include gas,0
36329416,2,"Pine Bluff, AR",2,1,1,1.0,Drowning,0
36384019,1,"Tyler, TX",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
36595251,9,"Savannah, GA",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
36683937,1,"Pensacola-Ferry Pass-Brent, FL",16,1,1,1.0,Strangulation - hanging,0
36814021,2,"Winchester, VA-WV",16,1,1,1.0,Strangulation - hanging,0
37142191,1,"Hickory-Lenoir-Morganton, NC",2,1,1,1.0,Drowning,0
37197377,1,"Eau Claire, WI",16,1,1,1.0,Strangulation - hanging,0
37215187,1,"Deltona-Daytona Beach-Ormond Beach, FL",0,1,1,1.0,Asphyxiation - includes death by gas,0
37261952,9,"Bloomington-Normal, IL",11,1,1,1.0,"Personal weapons, includes beating",0
37374518,9,"Florence-Muscle Shoals, AL",7,1,1,1.0,Knife or cutting instrument,0
37378695,1,"Dothan, AL",12,1,1,1.0,Poison - does not include gas,0
37405336,2,"Dothan, AL",0,1,1,1.0,Asphyxiation - includes death by gas,0
37413214,1,"Bakersfield, CA",12,1,1,1.0,Poison - does not include gas,0
37446065,2,"Columbia, MO",2,1,1,1.0,Drowning,0
37682784,2,"Sumter, SC",12,1,1,1.0,Poison - does not include gas,0
37722168,9,"Florence-Muscle Shoals, AL",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
37841606,1,"Sandusky, OH",12,1,1,1.0,Poison - does not include gas,0
38029424,2,"Palm Bay-Melbourne-Titusville, FL",2,1,1,1.0,Drowning,0
38057610,9,"Champaign-Urbana, IL",11,1,1,1.0,"Personal weapons, includes beating",0
38120177,2,"Janesville, WI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
38273473,1,"St. Louis, MO-IL",13,1,1,1.0,Pushed or thrown out window,0
38337581,2,Rural Iowa,3,1,1,1.0,Explosives,0
38376271,1,"Columbus, GA-AL",0,1,1,1.0,Asphyxiation - includes death by gas,0
38506861,1,"Des Moines, IA",0,1,1,1.0,Asphyxiation - includes death by gas,0
38530216,2,"Trenton-Ewing, NJ",2,1,1,1.0,Drowning,0
38738450,9,"Kennewick-Richland-Pasco, WA",5,1,1,1.0,"Firearm, type not stated",0
38813603,1,"Seattle-Tacoma-Bellevue, WA",12,1,1,1.0,Poison - does not include gas,0
38846276,9,"Bend, OR",14,1,1,1.0,Rifle,0
38856694,2,Rural New Mexico,8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
38864811,1,"Kokomo, IN",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
39121797,2,"Florence-Muscle Shoals, AL",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
39149537,2,"Midland, TX",4,1,1,1.0,Fire,0
39431897,1,Rural South Dakota,9,1,1,1.0,Other gun,0
39569585,1,"Lancaster, PA",2,1,1,1.0,Drowning,0
39593810,2,"San Antonio, TX",13,1,1,1.0,Pushed or thrown out window,0
39597568,1,"Bowling Green, KY",2,1,1,1.0,Drowning,0
39708390,2,Rural Colorado,12,1,1,1.0,Poison - does not include gas,0
39775231,1,"Rochester, NY",13,1,1,1.0,Pushed or thrown out window,0
39961712,1,"Vineland-Millville-Bridgeton, NJ",3,1,1,1.0,Explosives,0
40081836,1,"Merced, CA",2,1,1,1.0,Drowning,0
40150804,1,"Akron, OH",2,1,1,1.0,Drowning,0
40266242,1,"Brunswick, GA",0,1,1,1.0,Asphyxiation - includes death by gas,0
40578755,2,"Columbia, SC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
40596115,2,"Bay City, MI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
40618819,1,"Birmingham-Hoover, AL",13,1,1,1.0,Pushed or thrown out window,0
40621529,9,Rural New Mexico,7,1,1,1.0,Knife or cutting instrument,0
40647072,1,"Lawton, OK",9,1,1,1.0,Other gun,0
40735131,2,"Memphis, TN-MS-AR",2,1,1,1.0,Drowning,0
40807840,1,Rural Missouri,3,1,1,1.0,Explosives,0
40813615,2,"Altoona, PA",9,1,1,1.0,Other gun,0
41100016,1,"Naples-Marco Island, FL",16,1,1,1.0,Strangulation - hanging,0
41255469,9,Rural Michigan,6,1,1,1.0,"Handgun - pistol, revolver, etc",0
41259462,9,"Spokane, WA",5,1,1,1.0,"Firearm, type not stated",0
41420051,1,"Vero Beach, FL",2,1,1,1.0,Drowning,0
41426597,2,Rural Wyoming,13,1,1,1.0,Pushed or thrown out window,0
41738364,9,"Atlanta-Sandy Springs-Marietta, GA",5,1,1,1.0,"Firearm, type not stated",0
41752055,2,"Rockford, IL",12,1,1,1.0,Poison - does not include gas,0
41787164,2,"Worcester, MA",13,1,1,1.0,Pushed or thrown out window,0
41842937,1,"Ocala, FL",2,1,1,1.0,Drowning,0
41844928,2,"Salisbury, MD",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
41966459,9,Rural Alabama,1,1,1,1.0,"Blunt object - hammer, club, etc",0
42098531,1,"Virginia Beach-Norfolk-Newport News, VA-NC",3,1,1,1.0,Explosives,0
42146411,2,"Spokane, WA",9,1,1,1.0,Other gun,0
42153222,1,"Seattle-Tacoma-Bellevue, WA",3,1,1,1.0,Explosives,0
42212969,9,Rural New Mexico,5,1,1,1.0,"Firearm, type not stated",0
42314364,1,"Fort Wayne, IN",2,1,1,1.0,Drowning,0
42321751,9,"Greenville, NC",11,1,1,1.0,"Personal weapons, includes beating",0
42322127,2,"Florence, SC",13,1,1,1.0,Pushed or thrown out window,0
42378037,1,Rural Georgia,8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
42383121,1,"McAllen-Edinburg-Mission, TX",2,1,1,1.0,Drowning,0
42498016,1,"Goldsboro, NC",4,1,1,1.0,Fire,0
42593530,2,"Davenport-Moline-Rock Island, IA-IL",14,1,1,1.0,Rifle,0
42643978,1,Rural New York,12,1,1,1.0,Poison - does not include gas,0
42678083,1,"Des Moines, IA",16,1,1,1.0,Strangulation - hanging,0
42765339,1,"Jackson, TN",9,1,1,1.0,Other gun,0
42819079,2,"Ocean City, NJ",14,1,1,1.0,Rifle,0
43036538,2,"Spartanburg, SC",16,1,1,1.0,Strangulation - hanging,0
43234555,9,"Minneapolis-St. Paul-Bloomington, MN-WI",11,1,1,1.0,"Personal weapons, includes beating",0
43251733,2,"Anderson, IN",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
43274412,9,"Las Vegas-Paradise, NV",14,1,1,1.0,Rifle,0
43452519,2,"Chattanooga, TN-GA",12,1,1,1.0,Poison - does not include gas,0
43633194,1,"Bismarck, ND",1,1,1,1.0,"Blunt object - hammer, club, etc",0
43804810,9,"Columbus, GA-AL",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
43805214,1,"Lewiston, ID-WA",5,1,1,1.0,"Firearm, type not stated",0
43851708,1,"Ocala, FL",9,1,1,1.0,Other gun,0
43913555,2,"Pensacola-Ferry Pass-Brent, FL",2,1,1,1.0,Drowning,0
43921287,2,"Champaign-Urbana, IL",2,1,1,1.0,Drowning,0
43989721,1,Rural Wyoming,2,1,1,1.0,Drowning,0
44100572,1,"Cheyenne, WY",13,1,1,1.0,Pushed or thrown out window,0
44135110,2,"Canton-Massillon, OH",9,1,1,1.0,Other gun,0
44149291,2,"Springfield, MO",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
44160915,1,"Cumberland, MD-WV",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
44221474,1,"Hickory-Lenoir-Morganton, NC",12,1,1,1.0,Poison - does not include gas,0
44367104,1,"Sumter, SC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
